,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
20,0.6852818012237549,0.032235495183487776,0.06399326324462891,0.008625324313121512,295471,1000,10,7,0.75,25,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': False}",0.8787878787878787,0.9012345679012346,0.8818342151675485,0.8818342151675486,0.8765432098765432,0.8840468173801508,0.008822364147584543,94,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8148148148148148,0.8592592592592594,0.07908946853356527,89
21,0.06252636909484863,0.0012130754230145577,0.010558414459228515,0.0038210489453653967,295471,100,20,10,0.75,25,False,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': False}",0.8888888888888888,0.91005291005291,0.8977072310405643,0.8844797178130511,0.8853615520282188,0.8932980599647266,0.009595393656956192,85,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8148148148148148,0.8592592592592594,0.07908946853356527,89
22,0.007400083541870117,0.0019163304291881422,0.0036571502685546877,0.0015327177082617679,295471,10,10,5,0.75,20,False,"{'random_state': 295471, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 20, 'bootstrap': False}",0.8787878787878788,0.8915343915343916,0.8641975308641975,0.8209876543209877,0.8765432098765432,0.8664101330767998,0.024311369283670208,100,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8888888888888888,0.874074074074074,0.07626392697027408,60
23,0.008025932312011718,0.0017967463639053881,0.004797983169555664,0.0029424464940684,295471,10,20,10,0.5,25,True,"{'random_state': 295471, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 25, 'bootstrap': True}",0.9326599326599326,0.91005291005291,0.8853615520282186,0.8835978835978836,0.9294532627865961,0.9082251082251084,0.020881946487705277,56,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.7407407407407407,0.8888888888888888,0.8592592592592592,0.06372092790401947,94
24,0.06894264221191407,0.010873681119727946,0.009141921997070312,0.002896194236710192,295471,100,20,5,0.5,20,True,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 20, 'bootstrap': True}",0.930976430976431,0.9135802469135803,0.9065255731922399,0.8977072310405644,0.9329805996472663,0.9163540163540164,0.01372773088180359,37,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.9629629629629629,0.8962962962962964,0.07181747936913077,23
25,0.0061986446380615234,0.0021928085236446186,0.0030412197113037108,0.0008196865895025635,295471,10,20,5,0.25,25,False,"{'random_state': 295471, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_depth': 25, 'bootstrap': False}",0.936026936026936,0.9329805996472663,0.9171075837742504,0.9241622574955908,0.9135802469135803,0.9247715247715249,0.008699713686793533,4,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8814814814814813,0.05443310539518172,59
26,0.34108381271362304,0.016302433050859422,0.029520225524902344,0.002839201918350069,295471,500,20,5,0.25,25,True,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_depth': 25, 'bootstrap': True}",0.9343434343434343,0.9276895943562611,0.91005291005291,0.9153439153439153,0.9312169312169313,0.9237293570626903,0.00939964593257162,6,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9111111111111111,0.05543196128553987,7
27,0.40461173057556155,0.04527681946347997,0.032100248336791995,0.004218631302410639,295471,500,10,10,0.5,10,True,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.9292929292929293,0.9118165784832452,0.9118165784832452,0.9047619047619047,0.9312169312169312,0.917780984447651,0.010523252848696096,31,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.7777777777777778,0.9259259259259259,0.8814814814814815,0.06372092790401944,53
28,0.05431036949157715,0.010104108196744083,0.008076143264770509,0.0017073557895144055,295471,100,20,10,0.25,5,False,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.25, 'max_depth': 5, 'bootstrap': False}",0.9410774410774411,0.9188712522045855,0.9153439153439153,0.9135802469135803,0.9276895943562611,0.9233124899791566,0.010126123246609739,9,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.874074074074074,0.060178062256562644,60
29,0.09858884811401367,0.009578964069852848,0.011002540588378906,0.005939740291111643,295471,100,20,5,0.75,25,True,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': True}",0.9158249158249158,0.908289241622575,0.908289241622575,0.8977072310405644,0.9206349206349207,0.9101491101491102,0.007795967794154894,54,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.9259259259259259,0.888888888888889,0.06625386599999376,34
