,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
11,0.7143282413482666,0.013442398003752994,0.11779074668884278,0.0054424966861315914,594436,500,10,7,0.5,10,False,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",0.7424242424242424,0.8447971781305115,0.8776223776223776,0.8811188811188811,0.9318181818181819,0.855556172222839,0.06304102332321693,64,0.7777777777777778,0.8148148148148148,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.856980056980057,0.05814758281166463,50
12,1.3948351383209228,0.03884225024265169,0.22321205139160155,0.00648934639893424,594436,1000,10,5,0.5,5,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': False}",0.7558922558922558,0.8430335097001764,0.8776223776223776,0.8863636363636364,0.9335664335664335,0.859295642628976,0.05923075762276078,57,0.7777777777777778,0.8148148148148148,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8415954415954416,0.04789715255536756,63
13,0.14989442825317384,0.00576726069196921,0.028727293014526367,0.0009237714589700566,594436,100,10,10,0.75,5,False,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': False}",0.7264309764309764,0.818342151675485,0.846153846153846,0.8479020979020979,0.9143356643356644,0.830632947299614,0.06091696166581881,86,0.7037037037037037,0.7777777777777778,0.9230769230769231,0.7307692307692307,0.8461538461538461,0.7962962962962963,0.07971100633214155,91
14,0.6603601932525635,0.008644150879439063,0.11958475112915039,0.0035290016068887024,594436,500,10,7,0.25,5,False,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 5, 'bootstrap': False}",0.7643097643097643,0.8641975308641975,0.9160839160839161,0.9353146853146852,0.9440559440559442,0.8847923681257015,0.06630843397924745,18,0.7037037037037037,0.8148148148148148,0.9615384615384616,0.8846153846153846,0.8846153846153846,0.8498575498575498,0.08657687937645124,54
15,1.7912020206451416,0.02585790793390577,0.23364758491516113,0.006661472409055764,594436,1000,10,5,0.5,10,True,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.7542087542087541,0.8518518518518519,0.9020979020979021,0.9090909090909091,0.9318181818181819,0.8698135198135197,0.06342973451740457,43,0.7777777777777778,0.8148148148148148,0.9615384615384616,0.8846153846153846,0.9230769230769231,0.8723646723646723,0.0677236202962667,19
16,1.373277235031128,0.035561497873158,0.2322545051574707,0.01035955688051072,594436,1000,10,10,0.5,20,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 20, 'bootstrap': False}",0.7373737373737375,0.8395061728395062,0.8653846153846154,0.8741258741258742,0.9283216783216783,0.8489424156090823,0.0628366652614684,74,0.7407407407407407,0.8148148148148148,0.9230769230769231,0.8846153846153846,0.8461538461538461,0.8418803418803419,0.06228835073810671,61
17,0.020766019821166992,0.0020364005721110047,0.01304469108581543,0.004646598188558633,594436,10,10,10,0.75,10,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.7112794612794613,0.8183421516754851,0.8234265734265734,0.8400349650349651,0.9283216783216783,0.8242809659476326,0.0691057130450912,96,0.7407407407407407,0.7407407407407407,0.9230769230769231,0.6923076923076923,0.8846153846153846,0.7962962962962963,0.09039917914901116,91
18,1.8224214553833007,0.029771477308179063,0.23443832397460937,0.012506915663627782,594436,1000,10,5,0.75,25,True,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': True}",0.7491582491582491,0.8447971781305115,0.8846153846153846,0.9003496503496504,0.9370629370629371,0.8631966798633466,0.0642473865983436,51,0.7777777777777778,0.8148148148148148,0.9230769230769231,0.8846153846153846,0.9230769230769231,0.8646723646723646,0.05874751643889235,32
19,0.15036211013793946,0.006414198692114231,0.029038429260253906,0.002189050349538236,594436,100,20,10,0.75,10,False,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.7264309764309764,0.818342151675485,0.8426573426573427,0.8496503496503496,0.9160839160839161,0.830632947299614,0.06134693167884929,86,0.7037037037037037,0.7777777777777778,0.9230769230769231,0.7307692307692307,0.8461538461538461,0.7962962962962963,0.07971100633214155,91
20,1.3159425258636475,0.017410601769800922,0.22939162254333495,0.0077764793361192654,594436,1000,20,10,0.25,20,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': False}",0.765993265993266,0.855379188712522,0.9108391608391608,0.9423076923076923,0.9475524475524476,0.8844143510810177,0.06768001596084808,19,0.7407407407407407,0.8148148148148148,1.0,0.8846153846153846,0.8846153846153846,0.8649572649572649,0.08596910354252939,25
